,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-0.012003942334002668,-0.12159277593432911,0.06015789352002737,0.0,0.16646850560437557,-0.0,0.0,0.05334888967280849,0.05422853863719745,0.054123086186698574,-0.07866545731380553,-0.0,0.04078430848440008,0.0,0.2107156131178169,-0.0,0.0,0.00812411369801768,0.008381106991072059,0.008274185777887091,-0.021749629389963304
1,-0.011993001334464405,-0.11858558273011126,0.05794958960893468,0.0,0.1639334353206094,0.0,0.0,0.0525147134901013,0.05321982800830386,0.05320232355483767,-0.07758138180995001,-0.0,0.03921369200428902,0.0,0.2066665263311356,-0.0,0.0,0.007126627175441527,0.007319695969111563,0.007253227696430753,-0.018584908831471656
2,-0.01195554105971791,-0.11560302313128597,0.05576798583167022,0.0,0.16141248897239818,0.0,0.0,0.05166975574433276,0.05222982836357927,0.05227372053088357,-0.07649359920010822,-0.0,0.03764423588288858,0.0,0.20265452901592054,0.0,0.0,0.00612634900013081,0.006267902150539172,0.0062294580973544815,-0.01543996964206828
3,-0.011892429121279963,-0.11264468454201429,0.053611970357157576,0.0,0.15890553058356102,0.0,0.0,0.05081958708211126,0.05125119021314961,0.051339138483643534,-0.07540220843092157,-0.0,0.03607637808481693,0.0,0.1986790565027862,0.0,0.0,0.005124183824804156,0.0052232762352842224,0.005204439969352936,-0.012314639385467485
4,-0.011804509723587741,-0.10971017633572754,0.05148050274637609,0.0,0.1564124635776053,0.0,0.0,0.049950433617063875,0.05029292667135517,0.05040325246653229,-0.07430731667809752,-0.0,0.0345105155381413,0.0,0.19473955074938334,0.0,0.0,0.004118434331161991,0.0041869440252426515,0.004178770861884456,-0.009208752913899112
5,-0.011692575922723176,-0.10679910549140954,0.049372616234973875,0.0,0.15393315198703983,0.0,0.0,0.04907779938866377,0.049340746094786156,0.04946496645594476,-0.07320902741828277,-0.0,0.03294699628425843,0.0,0.1908354657339343,0.0,0.0,0.0031114757326777035,0.003155307975008914,0.003153665630963357,-0.006122141134590265
6,-0.011557409021040507,-0.10391110620591397,0.047287400598896065,0.0,0.15146752091278673,0.0,0.0,0.048193133075145986,0.04839925044410342,0.0485280898325193,-0.07210745325099653,-0.0,0.031386141287568385,0.0,0.18696626108742756,0.0,0.0,0.00210295053965552,0.00212831477597239,0.002129539778670676,-0.0030546441487061455
7,-0.011399778732454692,-0.10104583869962161,0.04522399803121088,0.0,0.1490155590426229,0.0,0.0,0.04728653069363498,0.047471805798000866,0.04759879232937078,-0.07100271391531103,-0.0,0.02982825008337327,0.0,0.18313140236217557,0.0,0.0,0.0010932310809681621,0.0011051668186559378,0.0011068109209275208,-6.109183216951871e-06
8,-0.011272439915948703,-0.09816242680781961,0.04347723439258355,0.0,0.1462304897846772,0.0,0.0,0.04637013796283828,0.046508943065305786,0.046634390027895545,-0.06977883811102523,-0.0,0.028272364261753665,0.0,0.17870380800609315,0.0,0.0,9.81834489148617e-05,9.803879587251103e-05,9.946717295604821e-05,-0.0
9,-0.011164366396307395,-0.09533856837888761,0.04168439596616631,0.0,0.1432130007301181,0.0,0.0,0.04546290966437139,0.04557693881255884,0.04569831518395194,-0.06842626974854943,-0.0,0.026341710327043483,0.0,0.1742491546679277,0.0,0.0,0.0,0.0,0.0,-0.0
10,-0.01103829369899004,-0.09254014727243148,0.039892118061064,0.0,0.1401896357515847,0.0,0.0,0.0445477034327515,0.044651861276054056,0.044769302529236936,-0.06705838448980544,-0.0,0.024383948150838868,0.0,0.16983131245388905,0.0,0.0,0.0,0.0,0.0,-0.0
11,-0.01089027623464275,-0.08976269881581925,0.03810646097749543,0.0,0.13718742761066283,0.0,0.0,0.0436392044378947,0.04372366397348707,0.04383590588932018,-0.06568916120283251,-0.0,0.022440603583478293,0.0,0.16545725774509168,0.0,0.0,0.0,0.0,0.0,-0.0
12,-0.010720955924028051,-0.08700594984265518,0.03632741386660381,0.0,0.13420630036316258,0.0,0.0,0.04272360382051311,0.042798021544600266,0.042905733257603065,-0.06431876462839356,-0.0,0.020511314564435255,0.0,0.16112624229745187,0.0,0.0,0.0,0.0,0.0,-0.0
13,-0.01053083966861257,-0.08426953454993778,0.03455499172207117,0.0,0.13124581006753583,0.0,0.0,0.0418160836563843,0.04186952420735961,0.041969883443200455,-0.06294731629253819,-0.0,0.01859567234786392,0.0,0.15683755081495385,0.0,0.0,0.0,0.0,0.0,-0.0
14,-0.010320615640813956,-0.08155326323506931,0.032789154517620725,0.0,0.1283061397874597,0.0,0.0,0.040890325045671146,0.04094652913826375,0.04104484494459892,-0.06157499236445582,-0.0,0.01669339417186664,0.0,0.15259045979246816,0.0,0.0,0.0,0.0,0.0,-0.0
15,-0.01009068570640242,-0.07885672231634945,0.031029924507275656,0.0,0.12538662263958159,0.0,0.0,0.039973981663366236,0.04002035838831558,0.040113362174556744,-0.06020188143258293,-0.0,0.014804068866499896,0.0,0.14838429784156046,0.0,0.0,0.0,0.0,0.0,-0.0
16,-0.009841642880371383,-0.07617968172977209,0.02927726942020223,0.0,0.12248724697366951,0.0,0.0,0.03905414472308068,0.03909496672769662,0.03918366316759821,-0.05882812938224986,-0.0,0.012927412100623722,0.0,0.14421838293987418,0.0,0.0,0.0,0.0,0.0,-0.0
