,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251
10,-0.0,-0.006344435578687596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02290999336025508,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00392521230001935,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06948021555323114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.002056385086765096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020561843082721044,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05180251247730553,0.0,0.0,0.0,0.0,0.0,0.0003574960792145963,0.0,0.0,0.0,0.05180279108504473,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03368873940355697,0.03401892227260511,0.03440939978472464,-0.0,-0.0,0.0,0.0,0.016265091873269494,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0017711868831276453,0.0,0.0,0.0,0.008458712793572982,0.034811911612533886,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0016172178099624235,0.0,0.0,0.0,0.008242045750499758,0.03405767642489296,0.0,0.0,0.0,0.0,-0.0,0.0,0.0008785978966557639,0.0,0.0,0.0,0.0078118663749096855,0.033623954018195235,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160317912821493,0.06920127709265506,0.06920103307347804,0.06920135642298816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.004111616495886797,-0.004184792408273527,-0.004166611493775007,-0.0,-0.0040750802557793266,-0.004001599410217812,-0.0,-0.0040196718160706345,-0.0,-0.0
11,-0.0,-0.004516065223077439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02176857360902584,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0053344897731003845,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06961706373506514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0018785733922854974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018783642541125207,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.051836240491943665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05183595594764908,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03374801914780148,0.034080167700120914,0.034466279672310716,-0.0,-0.0,0.0,0.0,0.01653001806055425,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.001520824661770077,0.0,0.0,0.0,0.008432886645406937,0.03484862620287403,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0013537259754774914,0.0,0.0,0.0,0.00820999024740598,0.03409584320815261,0.0,0.0,0.0,0.0,-0.0,0.0,0.0006283966773232753,0.0,0.0,0.0,0.007789590585281476,0.033677598857536184,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162977965758465,0.06863928944646684,0.06863906053760975,0.06863943341105944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0038428751487451602,-0.003910172807102862,-0.0038884470763743788,-0.0,-0.003799228580565876,-0.003731618426546663,-0.0,-0.003753283801074137,-0.0,-0.0
12,-0.0,-0.002721063119274524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020644422612554367,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006741672114209945,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06971545173263759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0016964115978888173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016961855661765952,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05170743147607496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05170717441550275,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03380832755097838,0.03414225028499176,0.034524259773061575,-0.0,-0.0,0.0,0.0,0.01681808784524996,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.001268134688887205,0.0,0.0,0.0,0.008392755789445946,0.03488712803491655,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0010898189655393763,0.0,0.0,0.0,0.008165175488412382,0.0341382549523916,0.0,0.0,0.0,0.0,-0.0,0.0,0.00037841388337702916,0.0,0.0,0.0,0.007754312765972161,0.03373348547072901,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01658701689311373,0.06807399570811086,0.06807376649933003,0.0680741616538871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.00357285955956029,-0.0036341376420219755,-0.0036091947536843806,-0.0,-0.003522755308384304,-0.0034611465716559383,-0.0,-0.003486062557022536,-0.0,-0.0
13,-0.0,-0.0009363049471796829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01952305805844967,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008142966573145304,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06980861726610071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0015141885964099124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001513880923161506,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0515786757406038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05157855003430482,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03388408688079133,0.03423403610104321,0.03461187248165108,-0.0,-0.0,0.0,0.0,0.01710784197194631,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0010412149495480287,0.0,0.0,0.0,0.008364085481460934,0.034896523998815085,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0007981440787076567,0.0,0.0,0.0,0.008102357662687774,0.034136464084122076,0.0,0.0,0.0,0.0,-0.0,0.0,0.0001305336330122992,0.0,0.0,0.0,0.007725229709072002,0.03378753308920807,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016874197188361684,0.06750881694371308,0.06750859781459582,0.06750903155658305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.003310589780534363,-0.0033627420518829968,-0.003326894414893498,-0.0,-0.0032386336501610945,-0.0031861020480139853,-0.0,-0.003221963148293122,-0.0,-0.0
14,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01852280618560481,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00926131191821664,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06930942694496822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0013226867286920507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013222937103861976,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05145932685260635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051459303105585406,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03394260109889544,0.034355759061824455,0.03474003694076655,-0.0,-0.0,0.0,0.0,0.017402054516383422,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0007848144991222263,0.0,0.0,0.0,0.008341703958503276,0.034889313246430895,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0004408361905593403,0.0,0.0,0.0,0.008037837923137236,0.03409918415185081,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.007687469572657483,0.03380414377366629,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01714843800297941,0.06694691388764919,0.06694691288801757,0.06694756678367823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.003059116763933269,-0.003095144845078223,-0.003038838059461875,-0.0,-0.0029461997458618424,-0.002909810265799485,-0.0,-0.0029662911596390696,-0.0,-0.0
15,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01765699616034313,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.010066711567392625,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0681572095440181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0011207950618471664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011204451376180056,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05135078124333848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05135066344589105,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03397856590515625,0.034428781198702046,0.03481375521909196,-0.0,-0.0,0.0,0.0,0.017686105637395564,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0003981615811520053,0.0,0.0,0.0,0.008273765967762359,0.0348600890763733,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.00011236643365495487,0.0,0.0,0.0,0.008012758494491175,0.034158776616329135,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.007650183573817638,0.03382748149588893,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017423771956192498,0.06638927153698057,0.06638919026095594,0.06639003327058689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.00280189370982119,-0.0028220928173926865,-0.002752653198681754,-0.0,-0.002662556935241299,-0.0026418987571741044,-0.0,-0.00271168796662183,-0.0,-0.0
16,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016825491503435184,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.010852319323548167,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06701139003756094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0009228789215068435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009227913143681735,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05124034029521546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05123984381278031,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03398575018809095,0.03440263581957218,0.03477896890869072,-0.0,-0.0,0.0,0.0,0.017967655133963735,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.008162526818049834,0.03482137182935004,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.008011203694916823,0.034264352019375534,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.007629696033989228,0.033887983793718046,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01771991567799005,0.06583352131144342,0.06583327420654353,0.06583412833368897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0025281186889298157,-0.002543835151628902,-0.0024781413343576203,-0.0,-0.002396180058437927,-0.0023799179685033032,-0.0,-0.0024460071216536165,-0.0,-0.0
17,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016076518434237238,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011593591256449643,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0658768633705069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0007356268923359554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007356029846827752,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05112354435636466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05112294701618196,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.033926399413911554,0.03433164067627468,0.03470981030438778,-0.0,-0.0,0.0,0.0,0.01827882725594652,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.008105259043268089,0.03477047301650179,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.007968369615121693,0.03422931409980974,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.007587970629528076,0.03384495525751129,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01803396150584526,0.06528175285006695,0.0652814897001273,0.06528237790952958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.00224860060656087,-0.0022649595554702162,-0.0022093619555719774,-0.0,-0.002136850283785136,-0.002119982735887828,-0.0,-0.002176033155845031,-0.0,-0.0
18,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0153289072056329,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012332184689156147,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06474466123948767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0005484263227389929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005484641829306877,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.051006708846313004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051006013958749284,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.033867454146788385,0.034261353537680866,0.03464104934826236,-0.0,-0.0,0.0,0.0,0.01858979873993667,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.008048326903810807,0.03471908745810482,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.007925282627852994,0.03419337345611696,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0075461665789209615,0.033801624324659225,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018347819654358367,0.06473006813622731,0.06472978787475049,0.0647307098811291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.001969704582451148,-0.001986156242748398,-0.0019400607235195186,-0.0,-0.0018769527593367253,-0.001860026367991667,-0.0,-0.0019066331500135856,-0.0,-0.0
19,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014582637977072734,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013068122302848968,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06361475784441688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0003612954690279558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036137512376719895,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.050889795265409855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05088903590128538,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.033809957941823836,0.034196637697380156,0.03457733992163199,-0.0,-0.0,0.0,0.0,0.018901123415350964,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.007994888073900338,0.03466649918198471,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.007880690341328064,0.0341506312277903,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.007502364201542996,0.03375411864101746,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018660955895119985,0.06417844776245724,0.06417816681487655,0.06417913419019446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0016919261359098915,-0.0017076039013899575,-0.0016699124155674571,-0.0,-0.0016159787730890616,-0.0015998667703968853,-0.0,-0.001638137590597407,-0.0,-0.0
